Bank,region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
Barclays,AT,A,0.3182644005997587,0.1798776231378264,0.20298901708484648,0.17427365916260054,0.18855410719714955,0.21619743243030715,0.1923038473043504,0.21226876892331306,0.26499974801599624,0.30966261819670865,0.16916762600604676,0.18829067515416478,0.19685709722910416,0.15835023098998974,0.2228315995563936,0.2140315735800542,0.19072873132343257,0.19676488702821957,0.20214092737773234,0.19925018312311216,0.15817653897710407
Barclays,AT,B,0.8402506089205255,0.6191893682245644,0.6285299660818027,0.5680515085876351,0.6169673470657453,0.6790018573270167,0.6235576433941084,0.7854452156862882,0.8629791773511221,0.0,0.6135165382030898,0.6324181764784995,0.5112736852179767,0.5703799253567573,0.6625677474807166,0.6811082030437429,0.6667336323700119,0.6024875957188358,0.7017478472390424,0.713857388961335,0.5345186853635853
Barclays,AT,C,29.579628154691214,20.89997554744124,21.84319941580743,21.40023835040255,22.653747398455216,22.801315881952608,22.151794949798116,24.964053487762317,29.883887907651975,18.573252080244746,20.10192515958873,23.29527237252477,18.868080228081435,18.432549044258234,22.923749498594407,23.732495445860856,23.40557476825414,20.894919037729636,23.044596735091393,23.56334013264374,18.000016021674117
Barclays,AT,D,2.430080782617952,1.5357974932041936,1.7543166894581845,1.5808112477469627,1.6548529855435214,1.7238974508769478,1.650424934884703,1.9186358223203275,2.359412091885755,0.0,1.5541985454015952,1.7856424574777483,1.6053783592702637,1.406321712723137,1.7372595939257627,1.757189167572292,1.7015263013224595,1.6225239836153478,1.7682296947029452,1.7475013000942243,1.3533383760452415
Barclays,AT,E,4.162923119947615,2.2604113002717265,2.746718121974187,2.34246723217405,2.5326880635858333,2.7765840827852952,2.4987763555658242,2.603118243585628,3.103717573272489,0.0,2.134833108184227,2.46681727204632,2.3056204155874664,1.9650162094099524,2.9209702162729645,2.754875933144539,2.520582245960184,2.641855971377981,2.561799089371459,2.5040537007756862,1.7790279459590397
Barclays,AT,F,0.6846706824848343,0.49565865520029256,0.4903736674600012,0.48223187413023083,0.5093433358172793,0.5490924106238992,0.511880524612189,0.6002622668155161,0.6711127936589282,0.0,0.47301799089255625,0.5428879903360104,0.38814171072068937,0.44093780454160597,0.545794544298674,0.558064507100644,0.531373289851218,0.4728296815289247,0.5445731278682753,0.5574271489426917,0.4150206370785845
Barclays,AT,G,2.7431224105425147,2.2039440785142554,1.8290628893563774,2.0319090260212773,2.1029596228993257,2.4379688970426545,2.1246037678471557,2.9524718983339815,3.12654172393351,0.0,2.2301817190909867,2.49024306072608,1.468097155901955,2.1348914468139704,2.245852729254621,2.2669136102785394,2.3946848395796896,1.806447192463699,2.631613826378601,2.533632085324568,1.9774281596507184
Barclays,AT,H,4.038565416622632,2.481210727950538,2.9104222465853873,2.886007286759772,2.92184146934006,2.8811719277425465,2.8463299169570493,2.800940585165222,3.9609002699163094,0.0,2.3433659492676306,3.2685003939884987,2.7308411132603894,2.111068319616536,2.9743490678870996,2.9794321939182558,2.892306426369208,2.6923778418739195,2.692377168779795,2.6703085862194578,2.2187191984070775
Barclays,AT,I,0.10829868317637464,0.07856966686872362,0.048810690886333996,0.04747341168396855,0.05168802264763548,0.07131866879146961,0.06682261709362626,0.10480519822849478,0.07497601142979765,0.0,0.07219915821714412,0.049560430855089085,0.012377004740009483,0.07384002454782113,0.06146683774313422,0.07644614841250266,0.05683002029134347,0.05414936866285817,0.08423233320355429,0.08699404727090713,0.06016597721414645
Barclays,AT,J,1.0891045793449092,0.8750340777009847,0.6644624676793158,0.5720256686768813,0.6194132717633171,0.9679491807820875,0.7367141637997436,1.1722228116778606,0.8827263271580331,0.0,0.8854512338561387,0.6483302612409939,0.34608503594382517,0.8476180436546865,0.8916731103814373,0.8508142505409644,0.7116922607352665,0.7172154994234723,1.0448322168785302,1.0059304301904801,0.6345735111782429
Barclays,AT,K,0.2800839223000374,0.2031982275773414,0.12623505062711135,0.12277655608938218,0.13367645565464362,0.1844455712891783,0.17281780484307144,0.27104901127434394,0.1939042539000261,0.0,0.18672270822799894,0.12817404106536118,0.032009623129603135,0.19096634503305235,0.15896659591363022,0.19770634752071847,0.14697477864682412,0.14004203117099942,0.21784311291867844,0.22498550547201807,0.15560228797711714
Barclays,AT,L,0.750159469516543,0.5575416524145751,0.5871470824496521,0.5275094949577557,0.5756094762906219,0.5802628151652338,0.5582495075398783,0.7605303812175775,0.8449597419381064,0.0,0.5450896257895688,0.570339243565608,0.5021478712054186,0.5358282124140036,0.5445173624701996,0.6125252475851056,0.5772090963907208,0.5626198030729509,0.6112411365558391,0.6488499604081217,0.5239211864807657
Barclays,AT,M,0.2692405685850532,0.2163196051872444,0.16426361250727098,0.14141205463707304,0.15312687563851354,0.23928940593745548,0.1821251550199279,0.28978845770197253,0.21822122754453863,0.0,0.21889485929914987,0.16027552493849237,0.06304174424454488,0.20954201124910082,0.22043298667930003,0.21033215443249884,0.17593942085268008,0.17730483603231137,0.2582958748714143,0.2486788561153597,0.15687468053932052
