Bank,region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
Barclays,AT,A,0.02580521818305903,0.01872144089522937,0.01163052486923005,0.011311880352264925,0.012316130378989713,0.01699368593145253,0.015922374705662195,0.02497279678461541,0.01786515104981002,0.0,0.01720348739044541,0.011809171579483996,0.00294917074151812,0.01759447010999877,0.014646209099339152,0.018215452683080138,0.013541356459315704,0.012902615542833997,0.020070730987983246,0.02072878731865167,0.014336242359285732
Barclays,AT,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barclays,AT,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barclays,AT,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barclays,AT,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barclays,AT,F,0.2914934959288111,0.21094402500604703,0.2534933882806908,0.22008271067826946,0.2338727065080157,0.2380888542604445,0.22045911294395354,0.2794663621218824,0.3590218685903784,0.0,0.22445758483195036,0.24404106949007992,0.24636538757917156,0.20244314130695934,0.23084965932232843,0.23028385626844616,0.2410207754196357,0.23895693582644564,0.2508199884949093,0.24637479672198084,0.20788692393467884
Barclays,AT,G,1.9402573931022675,2.1763948674124056,1.6735783878090555,1.4407582714388625,1.560113197011284,2.232357065537346,1.8555583836574492,2.777654573776712,2.2233185098345283,0.0,2.1707102660534066,1.6329462778613797,0.6422925874273351,1.9980394552048368,2.083109787765448,2.142941717563684,1.79253583802471,1.7060890151046042,2.3862939376367196,2.5204703900506455,1.598297218341253
Barclays,AT,H,0.5609118821168683,0.7588809730574528,0.6493938493849605,0.6546533858764727,0.7036895240089434,0.7510747869711397,0.7106874493343524,1.0422104843779467,1.1649705990947612,0.0,0.7977416077068815,0.8128469416220482,0.5577069732927749,0.7342846365017079,0.6685463816648757,0.757231097278898,0.8563626175423149,0.5889576529099194,0.8600649756584153,0.915849635518752,0.7354181574883321
Barclays,AT,I,0.10829868317637464,0.07856966686872362,0.048810690886333996,0.04747341168396855,0.05168802264763548,0.07131866879146961,0.06682261709362626,0.10480519822849478,0.07497601142979765,0.0,0.07219915821714412,0.049560430855089085,0.012377004740009483,0.07384002454782113,0.06146683774313422,0.07644614841250266,0.05683002029134347,0.05414936866285817,0.08423233320355429,0.08699404727090713,0.06016597721414645
Barclays,AT,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barclays,AT,K,0.27999992232334037,0.20313728639142434,0.12619719146967018,0.12273973416913132,0.13363636474522017,0.18439025421291425,0.17276597505055657,0.2709677209580563,0.19384610007000488,0.0,0.1866667082155343,0.1281356003852457,0.03200002312266645,0.19090907231135898,0.15891892023755896,0.19764705340469715,0.14693069943699297,0.14000003116165094,0.21777777958480304,0.2249180300629991,0.15555562129072992
Barclays,AT,L,0.750159469516543,0.5575416524145751,0.5871470824496521,0.5275094949577557,0.5756094762906219,0.5802628151652338,0.5582495075398783,0.7605303812175775,0.8449597419381064,0.0,0.5450896257895688,0.570339243565608,0.5021478712054186,0.5358282124140036,0.5445173624701996,0.6125252475851056,0.5772090963907208,0.5626198030729509,0.6112411365558391,0.6488499604081217,0.5239211864807657
Barclays,AT,M,0.2692405685850532,0.2163196051872444,0.16426361250727098,0.14141205463707304,0.15312687563851354,0.23928940593745548,0.1821251550199279,0.28978845770197253,0.21822122754453863,0.0,0.21889485929914987,0.16027552493849237,0.06304174424454488,0.20954201124910082,0.22043298667930003,0.21033215443249884,0.17593942085268008,0.17730483603231137,0.2582958748714143,0.2486788561153597,0.15687468053932052
Barclays,AT,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barclays,AT,O,0.0684305020415365,0.057283467893605625,0.054269921167776305,0.05451366370716249,0.0541940937175619,0.05719661014540384,0.05888272508535748,0.07641123409414416,0.09839413868547789,0.0,0.05731787859115819,0.07106245252534665,0.050533323038527075,0.05383518658053439,0.05057597898521611,0.06061209234871826,0.06066498028778282,0.04737497935085608,0.06141199710991833,0.06342550391748644,0.06024226868873811
Barclays,AT,P,3.773037542408087,3.0314227748799905,2.3019293864168224,1.9816961236515538,2.1458632834273392,3.353313049542673,2.5522344233573593,4.060988045048941,3.0580714058172234,0.0,3.0675114315654355,2.246041805290061,0.8834436393578521,2.93644408533776,3.089066178611214,2.94751685906761,2.4655498372898257,2.4846842595680023,3.6196626610195413,3.4848933244246574,2.1983836322985337
