Bank,region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
Nationwide,FR,G,8.566071256428597e-07,6.675400453666711e-05,3.5113169491856266e-06,0.00011081406611346664,3.128621293693744e-05,2.150910436098848e-06,8.302471215947876e-06,3.548160056852862e-05,0.0001300847886250394,3.47691880803924e-06,0.00013182947249424978,9.7683268713659e-08,0.000183193716720793,3.289037197868647e-05,6.125131150451938e-06,1.5140906650617215e-06,1.0625875780903138e-05,0.00013722736233316967,1.1460555588910282e-05,6.389602846587449e-05,5.7699467183445885e-05
Nationwide,FR,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,I,3.951711759355582e-05,0.00044755772847390263,8.266392906985674e-05,0.0004277245992349667,0.0003260624453480129,9.922609571188911e-05,0.0001539525684474086,0.00033540429456881723,0.0007076943187719096,7.670370710345892e-05,0.0009792332105013144,4.506337971194942e-06,0.0008555503230561015,0.00023247181136732092,0.0001009507960184222,6.984823855352192e-05,0.00016757483531209036,0.0010044174242538188,0.00010407189355766833,0.000593173938266817,0.0004836898671231217
Nationwide,FR,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,L,0.0037528530587959356,0.48226531241553666,0.017570388359674602,0.263300593343622,0.09340835431313335,0.009423282351581906,0.0367618560682351,0.2029391108958329,0.43236097370908305,0.01098333205891455,0.6380897460191013,0.0004279569277574296,1.5516289866713984,0.2625950078840045,0.025548495966678093,0.006633332380240189,0.04734116879910648,0.7245933028524839,0.04087553010794151,0.21960651746090987,0.17234486626003212
Nationwide,FR,M,9.411058004947884e-07,7.828535263867591e-05,3.4949767463511457e-06,6.016514861938562e-05,3.118814610764792e-05,2.3630836437862566e-06,8.37537919650401e-06,3.5696800716165707e-05,9.6116800069511e-05,3.505966554822955e-06,0.0001258139782006655,1.0731908251256314e-07,0.00017482816851009935,3.6475968374776944e-05,4.961034136157054e-06,1.6634457789447368e-06,1.0406020795453872e-05,0.00013435852987749884,1.045506888668658e-05,5.977633451403685e-05,5.1803430552568226e-05
Nationwide,FR,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,Q,3.1736870945167813e-06,0.00015015698435158286,1.0372893509285093e-05,0.00014868243634807545,6.985715203209714e-05,7.969016936889731e-06,3.0188794286333164e-05,8.470199148817418e-05,0.00022050094998716672,9.51658974782975e-06,0.0002925154256951222,3.6191168621682446e-07,0.00034344755716423476,7.39987486310486e-05,1.3714513797791901e-05,5.609631136360808e-06,2.6686735381300035e-05,0.00030113024260619716,2.485506128963644e-05,0.00014098904899262216,0.00012128700208029986
Nationwide,FR,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,FR,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,F,0.8623504409201895,79.23505627479558,3.443683891462853,90.30470106844315,51.79375342155447,2.1653316992403884,10.161073176680821,62.638712933872625,137.06274940937985,5.684100134723661,165.62360131118132,0.09833820817510892,158.04419733625332,48.55607854091429,11.45621500005442,1.5242422267141953,24.221103745899445,168.73016967983605,20.14226501279788,116.9183855860933,73.6284841432276
Nationwide,GB,G,0.0012501204331243274,0.07698885302060696,0.0046886241836049895,0.1908468652939873,0.054776890558404845,0.003139008543700341,0.011291641130676506,0.05315635951244643,0.22530918229703775,0.005770101103201781,0.2326763178192719,0.00014255759325101916,0.23491317822145086,0.04669926185475017,0.011987639993322087,0.0022096426953908074,0.018409662839286065,0.2362105669724295,0.021994432016009938,0.11567483145981383,0.11123079827441969
Nationwide,GB,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,I,0.04759139332059721,0.6467182350331482,0.10363656295503428,0.7314080243366746,0.5057007778068511,0.11950031875456982,0.19739591115795885,0.48035202375446767,1.104121995843119,0.10225707394343317,1.5219637603269636,0.005427088711997905,1.3228628138708436,0.31799940351663564,0.12909702441656287,0.08411987503596793,0.22850641631253601,1.5430723470687648,0.15552016698689208,0.9702921841884862,0.7555141896768952
Nationwide,GB,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,L,2.867354204180338,525.2930552016899,21.18488660900369,562.8116192844295,173.58559061358423,7.199825797777384,43.398242042426745,283.53869885187254,723.3397608630855,16.14573265991167,732.0665675162386,0.3269789881960021,2377.8139341776364,251.04413480529416,73.12372235208498,5.068174317038055,128.8673052750079,755.8671456175139,102.68679537721798,535.5666769558711,296.17717053297326
Nationwide,GB,M,0.0008890577726727953,0.13509638056830595,0.004507233644819738,0.08313069351654442,0.03767268612934005,0.0022323928721718228,0.008965910195234131,0.04053488115272519,0.10941256779533488,0.0037401529096329792,0.14251161613381494,0.0001013837810942657,0.3189982801541552,0.03507454330721663,0.00581130249247417,0.0015714486069611253,0.012233543001809686,0.14893618388767127,0.0118556038989036,0.08522424119628849,0.06155351035643808
Nationwide,GB,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,Q,0.004010017157001423,0.2104889796284917,0.013005238826844802,0.21468642784522068,0.14936936612913523,0.010069012378874196,0.042015320955546755,0.14006705747269207,0.33272553037811226,0.017315150769695777,0.5123376256789933,0.00045728265825454646,0.4607049968742619,0.1037222005355217,0.018480872498553014,0.007087881202945501,0.044573111809051595,0.5231780111771102,0.04258907586848064,0.27267688547491087,0.2124167365561979
Nationwide,GB,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GB,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GR,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nationwide,GR,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
