region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
AT,A,0.2716097302922289,0.2176320156126041,0.1920157163664233,0.1839220558851875,0.1951089925183763,0.2335266826288194,0.2067188351221734,0.2812586510176047,0.2828260455431406,0.023746627477184,0.2170289906381872,0.213654322316338,0.1407636983524068,0.2032610894254217,0.2203123977195795,0.2268753226594108,0.21693444235317,0.1880519215090201,0.2474499235319198,0.2498252653329871,0.1831689811946108
AT,B,0.3517202650003112,0.2705063020330703,0.2585694103320776,0.2389868071286767,0.2560685665115469,0.2936601833107085,0.2650954679427381,0.3466418738482965,0.3660772366922592,0.0190612179666657,0.2690659576926089,0.2705209808857138,0.1976131131240912,0.2511877106711034,0.2816917940627948,0.2897183124945423,0.2786813682356009,0.2509737292908149,0.3074890470800728,0.3103516036552641,0.2312044048652224
AT,C,0.3198894891615778,0.2482839353050075,0.2338822019339388,0.2201940934065208,0.2347691966413801,0.2676713222316264,0.2428402095764459,0.3265607446863192,0.3321842739186981,0.0182894313524994,0.2536993991721347,0.2488870985169339,0.1777980897670772,0.2353013595496072,0.257428147136476,0.2648159302801949,0.2547438350847849,0.2276111911872278,0.2876927867858271,0.2860206780154841,0.2135398793417335
AT,D,0.299912961531662,0.2228241815650456,0.2160222820711156,0.198072545631341,0.2106896520976801,0.2429696546103918,0.2191220637226353,0.284761032640734,0.3051618650520741,0.0005144922895688,0.2219396995214123,0.2251540184744835,0.16744772659251,0.2066789800663548,0.2334089181554523,0.2389197800693882,0.2291044658189474,0.2088160049741916,0.2539609558849647,0.2548534849677561,0.1904912068613795
AT,E,0.3134065346664704,0.2420909003644485,0.2285474952854242,0.214622917713104,0.2288241492409319,0.2621310901868674,0.2370935445444792,0.3121122746655631,0.3252614895243615,0.0069087342640401,0.2424691661068611,0.2424235495444223,0.172841027172086,0.2253264693377359,0.2517681835039622,0.2586443989626616,0.2482519116704534,0.2228644082794613,0.2751125120483787,0.2768877261974428,0.2063156235600673
AT,F,0.2799415347560681,0.2179590208306158,0.2011318344197177,0.1897743764582843,0.2016623828756584,0.2355404703223075,0.2113482317027255,0.2787497182167937,0.2877969136959874,0.000411288665085,0.2161389866799008,0.2162356103483837,0.147416185117121,0.2021285334293174,0.2248080335972149,0.2311054323747982,0.2192557425954382,0.1971409826406945,0.2473070879681261,0.2487796113077261,0.1842515587120329
AT,G,0.278558459808189,0.2302703926262002,0.1981859898174871,0.183188201923624,0.1950707012210673,0.2459916128168797,0.2129543557959492,0.3028432412023356,0.2926292299505159,0.0007893271148595,0.233268853869832,0.2130367395437027,0.1318752980350646,0.218308724378975,0.2285667818003044,0.2340525197099064,0.2204461956704269,0.1972245739311022,0.2664237850147697,0.2647653624269712,0.1932094597717236
AT,H,0.3808511158520941,0.2616972785110311,0.2734476085477516,0.2647765995159156,0.273034164333609,0.2936748960302781,0.2763494906256923,0.3155226645920238,0.382086963043837,0.0146767862258466,0.2540561257453054,0.3019093696757594,0.2310845431133439,0.2330544702124114,0.2915006741131676,0.2948808582543376,0.2829765988620022,0.2593974320436099,0.2912559024560531,0.2897998703969877,0.2277209908422122
AT,I,0.2645609793191879,0.2052421131958697,0.1861313140808639,0.1724358841581086,0.1824405714448008,0.2208886462659072,0.1955574140558096,0.2673507833345816,0.2699605296060121,0.0151273009991762,0.2053226277500605,0.1977084141797278,0.1319974955985305,0.1930306982659507,0.2078472601640963,0.2139898697976067,0.1992211248914799,0.1836823308565286,0.2351528730254734,0.2339010697929306,0.1744552243655456
AT,J,0.264167438592514,0.2137442753026429,0.1788446289558017,0.1631183596358624,0.1747902360984632,0.2321860471773085,0.1935732049411972,0.2809185820990839,0.2522037948007855,0.0004334780881771,0.2144936907899091,0.1869562460639525,0.1044901124499864,0.202957050884148,0.2167987497971575,0.2167801153281118,0.1960412407162182,0.1823253869635725,0.2482646545144803,0.2454310888008586,0.1699275710679173
AT,K,0.2168712402281704,0.172664245440463,0.1427168420745561,0.130594573749708,0.1400830101707118,0.1852523023591515,0.1560987805291373,0.227359227058933,0.201736580617628,0.0007269871401024,0.1717866013338866,0.148377548819026,0.081522782376882,0.1638524064592,0.1722422409299637,0.1751363551000595,0.1558246918664654,0.1461311873737483,0.1989658176661743,0.1976211380609902,0.137220037291266
AT,L,0.2473336595762534,0.1895009477641365,0.1726988472693496,0.1594993921714392,0.1708914419903292,0.2036202751562854,0.1806240368156673,0.2467382057436715,0.2440477247665373,0.0004040543339604,0.1869089494386097,0.1793074972778659,0.1204451524182607,0.1778154432856942,0.1925586849559336,0.1997671336208897,0.1837981416293555,0.1712656087532024,0.2146660822642635,0.2167037758638985,0.1585434391138836
AT,M,0.2549585835844009,0.2059941600468973,0.1746384407929803,0.1595632152934612,0.1707012172541989,0.222791771977188,0.1879148210917906,0.2710412877042342,0.2488826063900651,0.0007112560456876,0.2070408854058449,0.1831538749364329,0.1065833815580591,0.1956191219368725,0.2077956341255547,0.2093928349747186,0.1909369403474991,0.1768681081514839,0.2388136624533012,0.236515861299154,0.1665349194949093
AT,N,0.2509620967511683,0.1977167527719792,0.1785195406286515,0.1699070589864172,0.1801200173807769,0.213954040942277,0.1902340767995389,0.2526829636984759,0.2555337437321073,0.0007483716005402,0.1950791013347519,0.1943098936406687,0.1257141799640579,0.1832478811333066,0.2039011238156724,0.2090630071718462,0.196276349624717,0.1757250292483717,0.2237921526010588,0.2252829744373089,0.1645170553260216
AT,O,0.2553885630939924,0.2013342765167535,0.1817557063308821,0.168205574166086,0.1793955092276557,0.2156241564948276,0.1909410251410574,0.2637520854260869,0.2631944126602669,0.0013316052445497,0.2004452100658934,0.1922143936071948,0.1277226291530193,0.1898096960970135,0.2023618065275725,0.2102196882860897,0.195760834505691,0.1792583483583507,0.2291060634217749,0.2305903931941005,0.1707271017624338
AT,P,0.2613193275083484,0.2084764582707177,0.1827491209480666,0.1680286075243106,0.1794298474772809,0.2257416421253829,0.1925949016880916,0.274668870948824,0.2597845415501816,0.0016546679431213,0.2088891844674008,0.1910596081479498,0.1226210058746583,0.1982297710206056,0.210256492881907,0.2130796470247289,0.1966227743306846,0.1822559203459881,0.2418268979882349,0.2391912780466132,0.1697696024463655
