region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
SE,J,0.0002187610580505,0.0878477478446723,0.0026483159884001,0.1174890406045988,0.020970273875311,0.0012730893752711,0.0023215911683505,0.0346385932180016,0.1129094764440618,0.0031934825231525,0.1174491315366239,6.884685131838127e-05,0.2135091072202055,0.0428907143129675,0.003642646438448,0.0010077259465585,0.0042696288306178,0.1231489031709257,0.0113640762271225,0.0525716968607627,0.0385450694336152
SE,K,0.0001687691666371,0.0643565676746674,0.0030138501077242,0.0453660027658135,0.0122779022827923,0.0010415584950707,0.0022867510500674,0.0268326134517419,0.0664962612148252,0.0015559227649244,0.0854879549041908,3.969683587619314e-05,0.2869782796056224,0.0345805481386023,0.0033338912531545,0.0007972372760558,0.004870654020779,0.0966664693690986,0.0055309775238008,0.0351009277797723,0.0247039594343038
SE,L,0.0002515336266326,0.098370793943842,0.0152844228201979,0.1104856265358756,0.031294915713127,0.0013575652382254,0.0033125095970975,0.0588604430652056,0.1518386886781024,0.0027170918055,0.1831796899534501,3.690673229339365e-05,0.2671530390664052,0.0598848421443287,0.0157663700814701,0.0011232780837621,0.0229744065826682,0.199804367336862,0.014386589293961,0.1242480782862827,0.0759865086079612
SE,M,0.0010206639328975,0.1109377473833775,0.0086875352333226,0.1621931961669359,0.0535164825911962,0.0061955175699916,0.0094362387917749,0.0700352156288078,0.2247377384239759,0.0093362816705484,0.2289459442909001,0.0002262328451648,0.29052895107582,0.0624522970380467,0.0103803595721917,0.0047869430110572,0.0166603658973562,0.2289767587471806,0.0248937933592398,0.1313054849262313,0.0937261266810617
SE,N,0.0001964425316326,0.0366691339239304,0.002177790706192,0.1403625489725658,0.0164681630700875,0.0014798240559845,0.0028216023507325,0.0540109788799881,0.2220514223251954,0.0017359921282192,0.2508845436310487,8.23610717320218e-05,0.2220741166517445,0.1129615104582315,0.0050935167889617,0.0010171214363485,0.0039040835858989,0.2629255838418368,0.0380276739037499,0.1284667304281727,0.084324180760191
SE,O,0.0004071380921776,0.1180494826510787,0.0063354686658106,0.1226308777376189,0.0482884304255133,0.0026395698074534,0.0057596697681984,0.0711482104469251,0.1750671794633252,0.0161173594392137,0.1982149136116056,0.0001132798254427,0.2671094498263203,0.0744996833690234,0.0072769982327913,0.0019655581816247,0.0114065692176969,0.2110797987796213,0.02604529879076,0.1322774837144985,0.0853723838129151
SE,P,0.0003729970162773,0.1052238980368082,0.0044365112155894,0.114042804712797,0.0259341808462341,0.0021493787404181,0.0032643860780988,0.0449325607509542,0.1694112360627802,0.0037806664899071,0.1804519507525885,0.0001382039932282,0.2855866992658774,0.0621987571880527,0.0053338297051463,0.0017111182902124,0.0072326766836815,0.195731754070912,0.0135116563895854,0.0654847803498616,0.0595154808839257
SE,Q,0.0014204263794455,0.1190815201474528,0.0126713787517857,0.1144949593862264,0.0513347328083491,0.0083936554662785,0.0129086170924519,0.0774056178324562,0.1761526104613621,0.025117980550678,0.2190326255855934,0.0002186508329735,0.2654005286126285,0.0649138938587096,0.0132211471142295,0.0065856888339476,0.0229861309806696,0.2308062633513805,0.0214528204813927,0.1359685701824742,0.0990107682478725
SE,R,0.0011757613849126,0.110326054746029,0.0105295032970894,0.1123597060736637,0.0346643727724575,0.0062523537533014,0.0084561310874781,0.0607423980627023,0.2417095031910214,0.0062184263008764,0.2695479076140525,0.0001203920990297,0.2996226596704842,0.0690529051021596,0.0110137770473963,0.0052194816108674,0.0166650666529958,0.3145252806431797,0.0138860931406908,0.0837791437795297,0.1161232662088921
SE,S,0.000242005399652,0.0874398947679939,0.0025302754359344,0.0947723881442852,0.0191250308417128,0.001414616283513,0.0025404956378809,0.0382598887684938,0.1238127047270449,0.0034144312388398,0.1371281741551778,6.252851441255365e-05,0.2155990102226457,0.0524075769278736,0.0035340016422262,0.0011168864935765,0.004108471411464,0.1485914044427004,0.0101338268650219,0.0514832525148245,0.0403846318140327
SE,T,0.000337618753278,0.1246869498380339,0.0036793083737124,0.0961585272178418,0.1034435633832481,0.0020944362072696,0.0032812707519478,0.080097239848677,0.1406737041388751,0.0035240549457803,0.3501437762002508,6.544351441708036e-05,0.2281595468733137,0.1167782554433463,0.0040877935949367,0.0015984620778312,0.0067348755235068,0.3907036909316477,0.0145167636241691,0.0930477926440068,0.049898302385461
SE,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,F,0.0002669198572552,0.0781313290707288,0.0031028135823858,0.1032407473066325,0.0584543290007899,0.0015964421191457,0.0027297951694605,0.0538598020261083,0.1354317548342015,0.0024041813074101,0.2055542910235071,4.043941073719227e-05,0.1972392214144745,0.0828398743142296,0.0039714184502256,0.0012439336590625,0.004906497544366,0.2160952485261011,0.0218248488563318,0.1102168369087089,0.0723042845692583
SI,G,0.0003551899187958,0.1120293020110877,0.003243288812533,0.1050197122535412,0.0399374977947768,0.0021659537640738,0.0035629048303779,0.0634984149728623,0.1759500910747249,0.0032413113910132,0.2062897335256289,5.111905452632082e-05,0.2975603347583707,0.0937293456196871,0.0045409835333762,0.0016691577048136,0.0057289828494856,0.237556624554841,0.0208635102086501,0.087909473853132,0.065771667049594
SI,H,0.0003304983544273,0.0346955277972148,0.0026784277530179,0.1319005650137906,0.0182872123021565,0.0021688972804802,0.0031423665649592,0.0306485269563011,0.1730304297217417,0.0020109231164684,0.1470071042735289,6.964554105895908e-05,0.103004892719947,0.0308896651301535,0.0059304928126257,0.0016042947052995,0.0042423359353135,0.152255485268621,0.0120458993284525,0.0501881289257128,0.0388919836203263
SI,I,0.0015080089640109,0.1466764268486665,0.0126116796025463,0.1078514802078894,0.0609965193042749,0.0095603366310343,0.0140810095198604,0.0933387252443431,0.2063540344186336,0.0078155225217789,0.2630166540550347,0.0009148472773237,0.3114527516474821,0.0753499532576049,0.0137063111086869,0.0072081361143739,0.0294727548949351,0.2884193404952929,0.0192819502010949,0.1298562959975079,0.1104736514852369
SI,J,0.0002155335576405,0.0727111098281059,0.0022708153013379,0.087860004079493,0.0220818662407826,0.0013739527010354,0.0024701356397574,0.0319784385111329,0.112467339572017,0.0018746085289268,0.1172772015663593,3.523469314018997e-05,0.2029731354881388,0.040152653681835,0.0040432441072439,0.0010327403873864,0.0038496599046659,0.1268515820766664,0.0096710764641858,0.0431116264535951,0.0359261750267618
SI,K,0.0001931671410026,0.0590299457691625,0.0017335954208506,0.0509899230785144,0.0146058085131083,0.0012524055042846,0.0019717561299186,0.0226995872663174,0.0660912960977281,0.0013081244667423,0.0749282715853006,3.388043719664379e-05,0.3206534012278663,0.0299044772507531,0.0022798170451038,0.0009325808774352,0.0031658758033923,0.0842602809281292,0.006265948932501,0.0297252097596607,0.0249053703146866
SI,L,0.0005297373329193,0.1282103638972326,0.0043159672902845,0.101814925025903,0.059667958969388,0.0031095123133458,0.0054156543959536,0.085365537444897,0.1785312648582211,0.0036195783036053,0.2594860544935553,0.0001434600186365,0.3065203669427988,0.1334711802285453,0.0052489937960378,0.0024491369922335,0.0067444014682644,0.2992814000013152,0.0261439997032527,0.1177640080870825,0.0750188414511373
SI,M,0.0005718239538232,0.1316862159933643,0.0046062823982853,0.1009442640918484,0.0510264982894413,0.003347849196342,0.0097181281133757,0.073530970316663,0.152433841724114,0.016283214338722,0.2030536638450474,6.037453607651201e-05,0.2866571885670073,0.0773462020469091,0.005841773262136,0.002640813608976,0.0074272980633073,0.2237301290528894,0.0214097357511006,0.1176464596891077,0.0730117751955373
SI,N,0.0003667701315947,0.0619088920461439,0.0034142894298998,0.1329413004297505,0.0244032676352893,0.0022848193685235,0.0051632979476836,0.0487661407462876,0.1873285104984434,0.0031394724100705,0.2117868661713112,5.79016947425946e-05,0.2529053830838655,0.0678780498935393,0.0057278773654354,0.001739660140427,0.0056431388429689,0.2300904506131006,0.0248021834574483,0.0865289470058981,0.0647041321825278
SI,O,0.000391798211119,0.1319757849244982,0.0053014550028016,0.097775725040606,0.0345359195908967,0.0024223223298678,0.0045751265246869,0.0603550994216027,0.1423619570328987,0.0028434733281294,0.17032445351664,5.808846150822078e-05,0.3061826500619122,0.070373341286648,0.0061559132420228,0.0018522360062733,0.0089340732025514,0.1925372880475662,0.0148675449429313,0.0808857820475733,0.0583076476136781
SI,P,0.0004633702481505,0.1309042428753313,0.0046264991038887,0.0888235075067558,0.04299924361936,0.002722799280719,0.0044027978910619,0.0507683967291168,0.1528804342559272,0.0049976694507485,0.1785722062804779,5.62046954524684e-05,0.3105575871618394,0.064373758507836,0.0055515659129926,0.0021432537553079,0.0074150710009253,0.196307901692905,0.0182209423880713,0.0838436872020241,0.0702363965462592
SI,Q,0.0020957341665923,0.1156247579475607,0.0131232052022712,0.1065179148121093,0.0536648414623163,0.0115811562230239,0.0147796206151699,0.0758374480198545,0.1564660561293226,0.0342338536834489,0.2181667223432156,0.0001239960413897,0.2672508882628688,0.0590079375877086,0.0139552542860902,0.009449009851921,0.0210017998513015,0.2378653589640658,0.021720636466677,0.1393650990841727,0.0981494312816148
SI,R,0.0005561912232088,0.1035249049991111,0.0047975552449241,0.0915370920062593,0.0314305958386544,0.003509457758773,0.0057196645002061,0.046316665209858,0.2534284485570768,0.003257429533386,0.2679331570238622,0.0001347294341741,0.3275267661695768,0.0509642050679806,0.0055707035653283,0.0026529958481479,0.0098291393615135,0.3191810675817086,0.0124034415242842,0.0679955338456932,0.1343729395362287
SI,S,0.0002716863181507,0.0963165854431879,0.0023953482706668,0.0852558811674766,0.0223182058272021,0.0017317057853526,0.0027577468533417,0.0303719898995494,0.1014554501799743,0.0024758477620657,0.1032285068589666,4.700252849006549e-05,0.2291670283158525,0.0389640156973986,0.0031674262599971,0.0013017321101861,0.0041522323809719,0.1128698920181555,0.0091510127113846,0.0431185298417441,0.0305226957126421
SI,T,0.0003698781859093,0.1052488614757247,0.0028012845986596,0.0607088338681399,0.018265790294417,0.0025444794074235,0.0036256559471767,0.0236980304402146,0.0772823901906343,0.0021628322558249,0.0747454061120548,6.38009940473852e-05,0.3596408898750081,0.0272943715757453,0.0032963715283865,0.0018345016315662,0.0046177334716145,0.079597841130223,0.0090240327093455,0.0441271393992146,0.0306070770967075
SI,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK,C,0.0002667402099009,0.0554763448035333,0.002051439302418,0.0722322662886243,0.0191064271708248,0.0015780335853159,0.0027718996495226,0.029003194678339,0.0948329829219663,0.0025378136624784,0.0903984227248421,2.9215195342259364e-05,0.1731260446195822,0.0338745966995503,0.0039524117365718,0.0012477365994772,0.003138599785971,0.09485292329625,0.0110853777216989,0.046977072303504,0.0345138101371745
