region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
AT,O,0.0010714927018011,0.1219146505765517,0.0059982106539211,0.1283285811326542,0.0414857613519845,0.0021697512984585,0.0097603333349656,0.0723497447093727,0.1782567151953306,0.0046389844817186,0.2007433353910038,4.731373854832861e-05,0.291839722119547,0.0911480004888727,0.0106030610229163,0.0017115429174808,0.0180762568669977,0.2237490775626392,0.0222626153484329,0.1080585396168725,0.0669690424840619
AT,P,0.00110019606884755,0.13393575311685718,0.0058515144002307,0.12969939499900754,0.0342201182375383,0.0024689136389767496,0.00978656933113445,0.0576735146521202,0.17383858426109516,0.0037276235088365504,0.1633777283355646,4.239707381342632e-05,0.32727569709992455,0.061002974034920346,0.0095539458927149,0.00184728484891225,0.0158324088466642,0.18076785638452744,0.0176006364702599,0.0913083871053634,0.0653060985809222
AT,Q,0.0015487430925818,0.1341110731216379,0.0069610036449645,0.1272740054538762,0.0487450961275092,0.0038707501266572,0.0102194695659103,0.0783736403664684,0.1854215990522588,0.0203328140952075,0.2190046409861713,4.3719313897561656e-05,0.3049447299655412,0.0696531680320391,0.0099608565481654,0.002727914397062,0.0214080512006471,0.2462651894086894,0.0187777158271171,0.1258555693199173,0.0896499584231515
AT,R,0.0011639033751994,0.0975875745161031,0.0069247894661245,0.186348769362571,0.0332089188095817,0.0026151914026771,0.0081315081532265,0.0494859843347994,0.2641104360640786,0.0029940510083829,0.2072909219203312,6.592488861909277e-05,0.3350838163127692,0.0494097221965889,0.008669435066274,0.0019586123145616,0.0162155349689853,0.2424149118818044,0.014098361579511,0.0795074931309839,0.1001550143634634
AT,S,0.0012196992663689999,0.11845554171474412,0.004672224399652871,0.1615113140955542,0.07086480119681214,0.0025619854259617,0.009276339456730886,0.073280826351935,0.2104786577734203,0.004030046346151386,0.22005587831641327,5.276651470802406e-05,0.2935383860258313,0.09038849399951839,0.007757608817434415,0.0019928938158167283,0.013105898566714584,0.23496548365377898,0.0297409003321563,0.13389107566899208,0.08456752717009086
AT,T,0.0197125315110376,0.0638477003184227,0.0273398869124524,0.1145682399528686,0.0422392430539751,0.0302904802018036,0.5083874214386306,0.0448576655705214,0.1253296905637901,0.0205717773131562,0.5978633815776081,6.595455521668575e-05,0.3438553499964994,0.0261037007773996,0.0330501763550702,0.0296996049765992,0.0353767518630404,0.6003781034574099,0.0221061823091741,0.3711129806231293,0.0608907266689739
AT,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU,A,0.03310729308552389,0.1446700266269858,0.05878658665077411,0.2139079337760374,0.08983814642390553,0.06665832342481044,0.06334677269101364,0.11464224818061927,0.26655697931183003,0.042150914172736316,0.27789869375218745,0.001012603944907859,0.3305955771910541,0.0730620463498984,0.0706942798947433,0.054214607304859795,0.08779371330969109,0.27996265568727785,0.046878145723959194,0.1868086606517123,0.16320314882892473
AU,B,0.0012202167473874266,0.08852834336800493,0.004343986869579134,0.22208392932634313,0.039484369645059,0.0027009104350440597,0.005929572678021453,0.059798668848871465,0.15463440793443878,0.0027572448817305803,0.25509922182439504,0.000110055621264473,0.3064929333122031,0.06450860843509358,0.011966935176261472,0.0020368275842235534,0.01831876203000782,0.26340144783313996,0.02449117677335694,0.21579733725961445,0.06445492162790378
AU,C,0.009922462185236831,0.12752398485205907,0.02750716137393969,0.26714920190442387,0.0851173419565129,0.034234755858497806,0.0464395634117773,0.10327944717022235,0.22444769813921306,0.017973466522469544,0.3733787437310511,0.002376859584196131,0.32863364539035395,0.07549055456962546,0.034866606459477485,0.02003729620055417,0.05235313016446927,0.3806280442787704,0.03659652610693712,0.284943414384252,0.13834233295004497
